"","parid","scheduleID","react1","react2","accuracy","note","number","correctans","audio","video","context","group","type","beep_response","length1","length2","batch","original_label","videoname","Task.Version","Spreadsheet","Response","display","randomise_blocks","row_number","filename","rowmean","block","Experiment.Version","Participant.OS","Participant.Browser","randomiser_t27m","date.of.birth_year","date.of.birth_month","sex","languages","response_6","response_6_text","mask.problems","Difficulty.x","Tiring","more.info.on.masks","Difficulty.y","Distraction","response_4_1","response_4_2","response_4_3","response_4_4","response_4_text","response_5","Comments","SUBJECT","ITEM","RT","GROUP","AUDIO","VIDEO","PREDICT","ACOUSTIC","VISUAL","PREDICTABILITY","ACC","CONDITION","TRIAL","BLOCK","AGE","SEX"
"554","210719_c29",14956811,-301.188440803092,-342.047567787202,0,"sounds like Alices recording rather than the participant","57H","glue","aM","vNM","H","c","aMvNM",1.90605202726684,2.20724046806993,2.24809959505404,1,"14956811_57HaMvNM","57H_aM_vNM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/14956811?filename=57HaMvNMmp4-50-2.weba","Block1",1,39,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",46,2,9,"Windows 10","Chrome 92.0.4515.107","Version2",11,7,"Female","English","Born and raised in the UK","","No",2,1,"Muffled Speech",2,1,"","There were issues with the videos","","","","When I clicked on the video the screen went white and i didnt know if it was playing because i couldn't hear. It happened 3 times.","","210719_c29","57H",-342.047567787202,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",39,2,11.5833333333333,"Female"
"555","210719_c29",14956811,637.999593382121,512.265369272941,0,"cannot hear","58H","goal","aNM","vM","H","c","aNMvM",2.71302982828115,2.07503023489903,2.20076445900821,1,"14956811_58HaNMvM","58H_aNM_vM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/14956811?filename=58HaNMvMmp4-10-2.weba","Block1",2,1,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",16,1,9,"Windows 10","Chrome 92.0.4515.107","Version2",11,7,"Female","English","Born and raised in the UK","","No",2,1,"Muffled Speech",2,1,"","There were issues with the videos","","","","When I clicked on the video the screen went white and i didnt know if it was playing because i couldn't hear. It happened 3 times.","","210719_c29","58H",512.265369272941,"Children","aNM","vM","H","No Acoustic Mask","Visual Mask","High Predictability","0","aNMvM",1,1,11.5833333333333,"Female"
"572","210719_c29",14956811,875.224374248885,666.303243296515,0,"cannot hear","74L","kick","aM","vNM","L","c","aMvNM",3.28807559588824,2.41285122163936,2.62177235259173,1,"14956811_74LaMvNM","74L_aM_vNM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/14956811?filename=74LaMvNMmp4-29-2.weba","Block1",2,20,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",16,1,9,"Windows 10","Chrome 92.0.4515.107","Version2",11,7,"Female","English","Born and raised in the UK","","No",2,1,"Muffled Speech",2,1,"","There were issues with the videos","","","","When I clicked on the video the screen went white and i didnt know if it was playing because i couldn't hear. It happened 3 times.","","210719_c29","74L",666.303243296515,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",20,1,11.5833333333333,"Female"
"576","210719_c29",14956811,1191.46608092066,1045.58855566816,0,"double l","79H","lid","aNM","vM","H","c","aNMvM",3.25922099028051,2.06775490935985,2.21363243461235,1,"14956811_79HaNMvM","79H_aNM_vM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/14956811?filename=79HaNMvMmp4-100-2.weba","Block1",3,87,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",76,3,9,"Windows 10","Chrome 92.0.4515.107","Version2",11,7,"Female","English","Born and raised in the UK","","No",2,1,"Muffled Speech",2,1,"","There were issues with the videos","","","","When I clicked on the video the screen went white and i didnt know if it was playing because i couldn't hear. It happened 3 times.","","210719_c29","79H",1045.58855566816,"Children","aNM","vM","H","No Acoustic Mask","Visual Mask","High Predictability","0","aNMvM",87,3,11.5833333333333,"Female"
"586","210719_c29",14956811,535.096590061177,410.469506727847,0,"Is there a devoicing of b?","8L","blame","aM","vM","L","c","aMvM",2.30438712776112,1.76929053769994,1.89391762103327,1,"14956811_8LaMvM","8L_aM_vM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/14956811?filename=8LaMvMmp4-85-2.weba","Block1",3,72,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",76,3,9,"Windows 10","Chrome 92.0.4515.107","Version2",11,7,"Female","English","Born and raised in the UK","","No",2,1,"Muffled Speech",2,1,"","There were issues with the videos","","","","When I clicked on the video the screen went white and i didnt know if it was playing because i couldn't hear. It happened 3 times.","","210719_c29","8L",410.469506727847,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",72,3,11.5833333333333,"Female"
"595","210719_c29",14956811,395.066132378758,84.1025907120874,0,"dust","9H","blast","aM","vNM","H","c","aMvNM",2.65720242532453,2.26213629294577,2.57309983461244,1,"14956811_9HaMvNM","9H_aM_vNM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/14956811?filename=9HaMvNMmp4-129-2.weba","Block1",4,114,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv",106,4,9,"Windows 10","Chrome 92.0.4515.107","Version2",11,7,"Female","English","Born and raised in the UK","","No",2,1,"Muffled Speech",2,1,"","There were issues with the videos","","","","When I clicked on the video the screen went white and i didnt know if it was playing because i couldn't hear. It happened 3 times.","","210719_c29","9H",84.1025907120874,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",114,4,11.5833333333333,"Female"
"628","210719_c47",14557278,5872.32339925812,5746.13161004244,0,"discard_she siad i don't know","134H","tin","aM","vM","H","c","aMvM",7.8594462806882,1.98712288143008,2.11331467064576,1,"14557278_134HaMvM","134H_aM_vM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/14557278?filename=134HaMvMmp4-29-2.weba","Block1",2,20,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v5_task-6srq.csv",16,1,5,"Windows 10","Chrome 92.0.4515.107","Version5",10,7,"Male","English","Born and raised in the UK",NA,"Yes sometimes",3,1,"He says he understands his teachers quite well when they wear face masks.",1,2,"Everything worked well",NA,NA,NA,NA,"A couple of times my child pressed next first instead of saying the word.","Very enjoyable","210719_c47","134H",5746.13161004244,"Children","aM","vM","H","Acoustic Mask","Visual Mask","High Predictability","0","aMvM",20,1,10.5833333333333,"Male"
"715","210719_c53",15074698,1133.12513107384,803.457538481219,0,"graft","103H","raft","aM","vNM","H","c","aMvNM",4.04368902636396,2.91056389529012,3.24023148788274,1,"15074698_103HaMvNM","103H_aM_vNM.mp4",7,"Version4","https://gorilla.sc/uploads/schedule/15074698?filename=103HaMvNMmp4-71-2.weba","Block1",2,60,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv",46,2,9,"Windows 10","Edge 92.0.902.67","Version4",11,1,"Male","English and another language (bilingual)","Born and raised in the UK","","Yes sometimes",2,2,"",2,1,"Everything worked well","","","","","","","210719_c53","103H",803.457538481219,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",60,2,11.0833333333333,"Male"
"718","210719_c53",15074698,1517.63149311331,1333.81550351772,0,"self correction","107L","rope","aM","vM","L","c","aMvM",3.66414786362453,2.14651637051122,2.33033236010681,1,"15074698_107LaMvM","107L_aM_vM.mp4",7,"Version4","https://gorilla.sc/uploads/schedule/15074698?filename=107LaMvMmp4-39-2.weba","Block1",1,30,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv",16,1,9,"Windows 10","Edge 92.0.902.67","Version4",11,1,"Male","English and another language (bilingual)","Born and raised in the UK","","Yes sometimes",2,2,"",2,1,"Everything worked well","","","","","","","210719_c53","107L",1333.81550351772,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",30,1,11.0833333333333,"Male"
"726","210719_c53",15074698,902.740141085933,729.785279974754,0,"sick?","114H","silk","aM","vM","H","c","aMvM",2.80074109531893,1.898000954233,2.07095581534418,1,"15074698_114HaMvM","114H_aM_vM.mp4",7,"Version4","https://gorilla.sc/uploads/schedule/15074698?filename=114HaMvMmp4-61-2.weba","Block1",2,50,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv",46,2,9,"Windows 10","Edge 92.0.902.67","Version4",11,1,"Male","English and another language (bilingual)","Born and raised in the UK","","Yes sometimes",2,2,"",2,1,"Everything worked well","","","","","","","210719_c53","114H",729.785279974754,"Children","aM","vM","H","Acoustic Mask","Visual Mask","High Predictability","0","aMvM",50,2,11.0833333333333,"Male"
"730","210719_c53",15074698,557.260347666385,410.270995814645,0,"slink?","118H","sling","aM","vM","H","c","aMvM",2.70865733246904,2.15139698480266,2.2983863366544,1,"15074698_118HaMvM","118H_aM_vM.mp4",7,"Version4","https://gorilla.sc/uploads/schedule/15074698?filename=118HaMvMmp4-77-2.weba","Block1",3,64,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv",76,3,9,"Windows 10","Edge 92.0.902.67","Version4",11,1,"Male","English and another language (bilingual)","Born and raised in the UK","","Yes sometimes",2,2,"",2,1,"Everything worked well","","","","","","","210719_c53","118H",410.270995814645,"Children","aM","vM","H","Acoustic Mask","Visual Mask","High Predictability","0","aMvM",64,3,11.0833333333333,"Male"
"775","210719_c53",15074698,1437.87083107483,1251.18407218156,0,"self-correction","37H","deck","aM","vM","H","c","aMvM",3.01356021130755,1.57568938023272,1.76237613912599,1,"15074698_37HaMvM","37H_aM_vM.mp4",7,"Version4","https://gorilla.sc/uploads/schedule/15074698?filename=37HaMvMmp4-59-2.weba","Block1",2,48,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv",46,2,9,"Windows 10","Edge 92.0.902.67","Version4",11,1,"Male","English and another language (bilingual)","Born and raised in the UK","","Yes sometimes",2,2,"",2,1,"Everything worked well","","","","","","","210719_c53","37H",1251.18407218156,"Children","aM","vM","H","Acoustic Mask","Visual Mask","High Predictability","0","aMvM",48,2,11.0833333333333,"Male"
"781","210719_c53",15074698,1425.78439329557,1288.02516710508,0,"dun?","42L","doll","aM","vNM","L","c","aMvNM",3.34853839576718,1.92275400247161,2.0605132286621,1,"15074698_42LaMvNM","42L_aM_vNM.mp4",7,"Version4","https://gorilla.sc/uploads/schedule/15074698?filename=42LaMvNMmp4-124-2.weba","Block1",4,109,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv",106,4,9,"Windows 10","Edge 92.0.902.67","Version4",11,1,"Male","English and another language (bilingual)","Born and raised in the UK","","Yes sometimes",2,2,"",2,1,"Everything worked well","","","","","","","210719_c53","42L",1288.02516710508,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",109,4,11.0833333333333,"Male"
"791","210719_c53",15074698,1274.42388566373,1157.30254557365,0,"cannot figure out what the child said","58L","goal","aM","vNM","L","c","aMvNM",3.22829457781972,1.95387069215599,2.07099203224607,1,"15074698_58LaMvNM","58L_aM_vNM.mp4",7,"Version4","https://gorilla.sc/uploads/schedule/15074698?filename=58LaMvNMmp4-47-2.weba","Block1",2,36,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv",46,2,9,"Windows 10","Edge 92.0.902.67","Version4",11,1,"Male","English and another language (bilingual)","Born and raised in the UK","","Yes sometimes",2,2,"",2,1,"Everything worked well","","","","","","","210719_c53","58L",1157.30254557365,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",36,2,11.0833333333333,"Male"
"852","210719_c66",14758562,711.562047173278,463.960278328028,0,"discard_spoon","121H","spool","aNM","vM","H","c","aNMvM",2.54978819368465,1.83822614651137,2.08582791535662,1,"14758562_121HaNMvM","121H_aNM_vM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/14758562?filename=audioFile-11-2.weba","Block1",3,2,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",16,1,9,"Windows 10","Chrome 92.0.4515.107","Version1",10,5,"Male","English","Born and raised in the UK","","Yes sometimes",4,3,"",1,1,"Everything worked well","","","","","NO","MY CHILD ENJOID","210719_c66","121H",463.960278328028,"Children","aNM","vM","H","No Acoustic Mask","Visual Mask","High Predictability","0","aNMvM",2,1,10.4166666666667,"Male"
"876","210719_c66",14758562,167.553301566461,-266.112085860439,0,"discard_small chunks","20H","chunks","aM","vNM","H","c","aMvNM",2.1852565055337,2.01770320396724,2.45136859139414,1,"14758562_20HaMvNM","20H_aM_vNM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/14758562?filename=audioFile-71-2.weba","Block1",2,60,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",46,2,9,"Windows 10","Chrome 92.0.4515.107","Version1",10,5,"Male","English","Born and raised in the UK","","Yes sometimes",4,3,"",1,1,"Everything worked well","","","","","NO","MY CHILD ENJOID","210719_c66","20H",-266.112085860439,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",60,2,10.4166666666667,"Male"
"884","210719_c66",14758562,402.222493409793,70.5686533840431,0,"discard_tops","28H","cops","aM","vNM","H","c","aMvNM",2.51187553207927,2.10965303866948,2.44130687869523,1,"14758562_28HaMvNM","28H_aM_vNM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/14758562?filename=audioFile-116-2.weba","Block1",4,101,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",106,4,9,"Windows 10","Chrome 92.0.4515.107","Version1",10,5,"Male","English","Born and raised in the UK","","Yes sometimes",4,3,"",1,1,"Everything worked well","","","","","NO","MY CHILD ENJOID","210719_c66","28H",70.5686533840431,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",101,4,10.4166666666667,"Male"
"885","210719_c66",14758562,271.289343382606,161.218673447966,0,"discard_bar","2H","barn","aM","vM","H","c","aMvM",2.21779961358249,1.94651027019988,2.05658094013452,1,"14758562_2HaMvM","2H_aM_vM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/14758562?filename=audioFile-99-2.weba","Block1",1,86,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",76,3,9,"Windows 10","Chrome 92.0.4515.107","Version1",10,5,"Male","English","Born and raised in the UK","","Yes sometimes",4,3,"",1,1,"Everything worked well","","","","","NO","MY CHILD ENJOID","210719_c66","2H",161.218673447966,"Children","aM","vM","H","Acoustic Mask","Visual Mask","High Predictability","0","aMvM",86,3,10.4166666666667,"Male"
"892","210719_c66",14758562,382.956990625933,280.544788244983,0,"discard_deaf","38H","den","aNM","vNM","H","c","aNMvNM",2.82901541858362,2.44605842795769,2.54847063033864,1,"14758562_38HaNMvNM","38H_aNM_vNM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/14758562?filename=audioFile-27-2.weba","Block1",3,18,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",16,1,9,"Windows 10","Chrome 92.0.4515.107","Version1",10,5,"Male","English","Born and raised in the UK","","Yes sometimes",4,3,"",1,1,"Everything worked well","","","","","NO","MY CHILD ENJOID","210719_c66","38H",280.544788244983,"Children","aNM","vNM","H","No Acoustic Mask","No Visual Mask","High Predictability","0","aNMvNM",18,1,10.4166666666667,"Male"
"903","210719_c66",14758562,588.010332692647,328.213871052417,0,"discard_flop","51H","flock","aM","vM","H","c","aMvM",2.71337526800335,2.1253649353107,2.38516139695093,1,"14758562_51HaMvM","51H_aM_vM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/14758562?filename=audioFile-33-2.weba","Block1",3,24,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",16,1,9,"Windows 10","Chrome 92.0.4515.107","Version1",10,5,"Male","English","Born and raised in the UK","","Yes sometimes",4,3,"",1,1,"Everything worked well","","","","","NO","MY CHILD ENJOID","210719_c66","51H",328.213871052417,"Children","aM","vM","H","Acoustic Mask","Visual Mask","High Predictability","0","aMvM",24,1,10.4166666666667,"Male"
"923","210719_c66",14758562,544.772590792543,327.729138411603,0,"discard_tin","74L","kick","aNM","vNM","L","c","aNMvNM",2.99625479179667,2.45148220100413,2.66852565338507,1,"14758562_74LaNMvNM","74L_aNM_vNM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/14758562?filename=audioFile-67-2.weba","Block1",2,56,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",46,2,9,"Windows 10","Chrome 92.0.4515.107","Version1",10,5,"Male","English","Born and raised in the UK","","Yes sometimes",4,3,"",1,1,"Everything worked well","","","","","NO","MY CHILD ENJOID","210719_c66","74L",327.729138411603,"Children","aNM","vNM","L","No Acoustic Mask","No Visual Mask","Low Predictability","0","aNMvNM",56,2,10.4166666666667,"Male"
"939","210719_c66",14758562,350.815165730212,41.7650710333217,0,"discard_not","91L","notch","aM","vNM","L","c","aMvNM",2.54207478610172,2.19125962037151,2.5003097150684,1,"14758562_91LaMvNM","91L_aM_vNM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/14758562?filename=audioFile-91-2.weba","Block1",1,78,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",76,3,9,"Windows 10","Chrome 92.0.4515.107","Version1",10,5,"Male","English","Born and raised in the UK","","Yes sometimes",4,3,"",1,1,"Everything worked well","","","","","NO","MY CHILD ENJOID","210719_c66","91L",41.7650710333217,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",78,3,10.4166666666667,"Male"
"978","210719_c71",14549435,752.876271881729,548.405438548439,0,"unsure_thrat?","133H","throat","aNM","vM","H","c","aNMvM",2.86555983681943,2.1126835649377,2.31715439827099,1,"14549435_133HaNMvM","133H_aNM_vM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/14549435?filename=133HaNMvMmp4-86-2.weba","Block1",1,73,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v5_task-6srq.csv",76,3,5,"Chromium OS 13904.77.0","Chrome 91.0.4472.147","Version5",11,3,"Female","English and another language (bilingual)","Born and raised in the UK",NA,"No",2,3,"She can hear well but because of the face mask blocking direct speech coming through, it's easy to find that normal speech as become muffled and difficult to hear. It makes listening a harder task.",2,1,"Everything worked well",NA,NA,NA,NA,"N/A","It was done well and efficiently, and both me and my daughter enjoyed it. In the future, if there are any online research opportunities like this, we'd be interested to take part!","210719_c71","133H",548.405438548439,"Children","aNM","vM","H","No Acoustic Mask","Visual Mask","High Predictability","0","aNMvM",73,3,11.25,"Female"
"1001","210719_c71",14549435,1340.87504279276,1241.69080366233,0,"varn","2L","barn","aM","vM","L","c","aMvM",3.19613359495555,1.85525855216279,1.95444279129322,1,"14549435_2LaMvM","2L_aM_vM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/14549435?filename=2LaMvMmp4-92-2.weba","Block1",1,79,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v5_task-6srq.csv",76,3,5,"Chromium OS 13904.77.0","Chrome 91.0.4472.147","Version5",11,3,"Female","English and another language (bilingual)","Born and raised in the UK",NA,"No",2,3,"She can hear well but because of the face mask blocking direct speech coming through, it's easy to find that normal speech as become muffled and difficult to hear. It makes listening a harder task.",2,1,"Everything worked well",NA,NA,NA,NA,"N/A","It was done well and efficiently, and both me and my daughter enjoyed it. In the future, if there are any online research opportunities like this, we'd be interested to take part!","210719_c71","2L",1241.69080366233,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",79,3,11.25,"Female"
"1014","210719_c71",14549435,2236.85810967433,1987.6887914925,0,"dark","43L","dove","aM","vM","L","c","aMvM",4.22244318425859,1.98558507458426,2.23475439276609,1,"14549435_43LaMvM","43L_aM_vM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/14549435?filename=43LaMvMmp4-17-2.weba","Block1",2,8,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v5_task-6srq.csv",16,1,5,"Chromium OS 13904.77.0","Chrome 91.0.4472.147","Version5",11,3,"Female","English and another language (bilingual)","Born and raised in the UK",NA,"No",2,3,"She can hear well but because of the face mask blocking direct speech coming through, it's easy to find that normal speech as become muffled and difficult to hear. It makes listening a harder task.",2,1,"Everything worked well",NA,NA,NA,NA,"N/A","It was done well and efficiently, and both me and my daughter enjoyed it. In the future, if there are any online research opportunities like this, we'd be interested to take part!","210719_c71","43L",1987.6887914925,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",8,1,11.25,"Female"
"1097","210723_a76",14582654,1000.90347259005,867.791439790726,0,"tim?","134L","tin","aM","vM","L","a","aMvM",2.78100131339728,1.78009784080723,1.91320987360655,1,"14582654_134LaMvM","134L_aM_vM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/14582654?filename=134LaMvMmp4-132-2.weba","Block1",2,117,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-fbmh.csv",106,4,8,"Windows 10","Chrome 92.0.4515.107","Version8",21,8,"Female","English","Born and raised in the UK",NA,"Yes sometimes",3,1,"Sometimes there is absolutely no problem understanding and sometimes it is quite hard.",2,1,"Everything worked well","",NA,"",NA,"Sometimes it took a while to load my responses.","I really enjoyed doing it - than you so much!","210723_a76","134L",867.791439790726,"Adults","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",117,4,21.6666666666667,"Female"
"1107","210723_a76",14582654,245.858816558851,13.3788579818614,0,"car?_orcutoff?","17L","calf","aM","vNM","L","a","aMvNM",2.96930361011877,2.72344479355992,2.95592475213691,1,"14582654_17LaMvNM","17L_aM_vNM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/14582654?filename=17LaMvNMmp4-103-2.weba","Block1",4,90,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-fbmh.csv",76,3,8,"Windows 10","Chrome 92.0.4515.107","Version8",21,8,"Female","English","Born and raised in the UK",NA,"Yes sometimes",3,1,"Sometimes there is absolutely no problem understanding and sometimes it is quite hard.",2,1,"Everything worked well","",NA,"",NA,"Sometimes it took a while to load my responses.","I really enjoyed doing it - than you so much!","210723_a76","17L",13.3788579818614,"Adults","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",90,3,21.6666666666667,"Female"
"1122","210723_a76",14582654,535.736507364934,337.008092064394,0,"cop?","32L","crop","aNM","vM","L","a","aNMvM",2.88027042774237,2.34453392037744,2.54326233567798,1,"14582654_32LaNMvM","32L_aNM_vM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/14582654?filename=32LaNMvMmp4-38-2.weba","Block1",1,29,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-fbmh.csv",16,1,8,"Windows 10","Chrome 92.0.4515.107","Version8",21,8,"Female","English","Born and raised in the UK",NA,"Yes sometimes",3,1,"Sometimes there is absolutely no problem understanding and sometimes it is quite hard.",2,1,"Everything worked well","",NA,"",NA,"Sometimes it took a while to load my responses.","I really enjoyed doing it - than you so much!","210723_a76","32L",337.008092064394,"Adults","aNM","vM","L","No Acoustic Mask","Visual Mask","Low Predictability","0","aNMvM",29,1,21.6666666666667,"Female"
"1145","210723_a76",14582654,1835.34566627006,1698.4841211312,0,"gran","60L","grin","aM","vM","L","a","aMvM",4.08848131816913,2.25313565189907,2.38999719703793,1,"14582654_60LaMvM","60L_aM_vM.mp4",7,"Version8","https://gorilla.sc/uploads/schedule/14582654?filename=60LaMvMmp4-20-2.weba","Block1",1,11,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v8_task-fbmh.csv",16,1,8,"Windows 10","Chrome 92.0.4515.107","Version8",21,8,"Female","English","Born and raised in the UK",NA,"Yes sometimes",3,1,"Sometimes there is absolutely no problem understanding and sometimes it is quite hard.",2,1,"Everything worked well","",NA,"",NA,"Sometimes it took a while to load my responses.","I really enjoyed doing it - than you so much!","210723_a76","60L",1698.4841211312,"Adults","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",11,1,21.6666666666667,"Female"
