"parid"	"scheduleID"	"react1"	"react2"	"accuracy"	"note"	"number"	"correctans"	"audio"	"video"	"context"	"group"	"type"	"beep_response"	"length1"	"length2"	"batch"	"original_label"	"videoname"	"Task.Version"	"Spreadsheet"	"Response"	"display"	"randomise_blocks"	"row_number"	"filename"	"rowmean"	"block"	"Experiment.Version"	"Participant.OS"	"Participant.Browser"	"randomiser_t27m"	"date.of.birth_year"	"date.of.birth_month"	"sex"	"languages"	"response_6"	"response_6_text"	"mask.problems"	"Difficulty.x"	"Tiring"	"more.info.on.masks"	"Difficulty.y"	"Distraction"	"response_4_1"	"response_4_2"	"response_4_3"	"response_4_4"	"response_4_text"	"response_5"	"Comments"	"SUBJECT"	"ITEM"	"RT"	"GROUP"	"AUDIO"	"VIDEO"	"PREDICT"	"ACOUSTIC"	"VISUAL"	"PREDICTABILITY"	"ACC"	"CONDITION"	"TRIAL"	"BLOCK"	"AGE"	"SEX"	"LIST"
"210725_c86"	14742950	1028.61003773085	905.740884505055	1	"sounded unsure"	"128L"	"swan"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	2.89711756262187	1.86850752489102	1.99137667811681	1	"14742950_128LaNMvNM"	"128L_aNM_vNM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-59-2.weba"	"Block1"	2	48	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	46	2	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"128L"	905.740884505055	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	48	"2"	11	"Female"	"Version7"
"210725_c86"	14742950	2094.40797543698	1883.45637014777	1	"sounded unsure"	"37L"	"deck"	"aM"	"vM"	"L"	"c"	"aMvM"	4.26396140324505	2.16955342780807	2.38050503309728	1	"14742950_37LaMvM"	"37L_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-55-2.weba"	"Block1"	2	44	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	46	2	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"37L"	1883.45637014777	"Children"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	44	"2"	11	"Female"	"Version7"
"210725_c86"	14742950	3840.17941158154	3776.66527467673	1	"sounded unsure"	"41L"	"dive"	"aM"	"vM"	"L"	"c"	"aMvM"	6.4075501455911	2.56737073400956	2.63088487091437	1	"14742950_41LaMvM"	"41L_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-22-2.weba"	"Block1"	3	13	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	16	1	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"41L"	3776.66527467673	"Children"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	13	"1"	11	"Female"	"Version7"
"210725_c86"	14742950	1379.66789413659	1254.78495011303	1	"but correct herself later to a wrong answer"	"5L"	"beam"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.52322360690877	2.14355571277218	2.26843865679574	1	"14742950_5LaNMvNM"	"5L_aNM_vNM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-130-2.weba"	"Block1"	4	115	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	106	4	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"5L"	1254.78495011303	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	115	"4"	11	"Female"	"Version7"
"210725_c86"	14742950	699.871108369504	394.523191702834	1	"unsure_"	"66H"	"hint"	"aM"	"vM"	"H"	"c"	"aMvM"	2.95689419673334	2.25702308836384	2.56237100503051	1	"14742950_66HaMvM"	"66H_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-109-2.weba"	"Block1"	4	94	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	106	4	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"66H"	394.523191702834	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	94	"4"	11	"Female"	"Version7"
"210725_c86"	14742950	1269.4819647574	927.660784201919	1	"unsure"	"82L"	"lungs"	"aM"	"vM"	"L"	"c"	"aMvM"	3.90470620975674	2.63522424499934	2.97704542555482	1	"14742950_82LaMvM"	"82L_aM_vM.mp4"	7	"Version7"	"https://gorilla.sc/uploads/schedule/14742950?filename=audioFile-29-2.weba"	"Block1"	3	20	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-73fk.csv"	16	1	9	"Chromium OS 13904.97.0"	"Chrome 91.0.4472.167"	"Version7"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	""	2	3	"Everything worked well"	""	""	""	""	""	""	"210725_c86"	"82L"	927.660784201919	"Children"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	20	"1"	11	"Female"	"Version7"
"210823_c177"	15326180	715.176520421066	591.480210897286	1	"Not very sure about the onset time. There was a russling sound of metals before."	"140L"	"van"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.30947033075913	2.59429381033806	2.71799011986184	1	"15326180_140LaNMvNM"	"140L_aNM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=140LaNMvNMmp4-76-2.weba"	"Block1"	4	63	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"140L"	591.480210897286	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	63	"3"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	602.658335044237	522.413295361697	1	"Pre-nasaling"	"14L"	"broom"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.1493320003317	2.54667366528746	2.62691870497	1	"15326180_14LaMvNM"	"14L_aM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=14LaMvNMmp4-81-2.weba"	"Block1"	4	68	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"14L"	522.413295361697	"Children"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	68	"3"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	659.546761885242	367.054296905952	1	"pre-nasaling"	"39L"	"dent"	"aM"	"vM"	"L"	"c"	"aMvM"	2.57000723069582	1.91046046881058	2.20295293378987	1	"15326180_39LaMvM"	"39L_aM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=39LaMvMmp4-69-2.weba"	"Block1"	1	58	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"39L"	367.054296905952	"Children"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	58	"2"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	813.4404026294	688.55745860584	1	"pre-nasaling"	"5L"	"beam"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.95699611540158	2.14355571277218	2.26843865679574	1	"15326180_5LaNMvM"	"5L_aNM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=5LaNMvMmp4-88-2.weba"	"Block1"	4	75	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"5L"	688.55745860584	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	75	"3"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	546.27720462474	422.31539906919	1	"pre-nasaling"	"60H"	"grin"	"aM"	"vM"	"H"	"c"	"aMvM"	2.89856379364619	2.35228658902145	2.476248394577	1	"15326180_60HaMvM"	"60H_aM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=60HaMvMmp4-65-2.weba"	"Block1"	1	54	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"60H"	422.31539906919	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	54	"2"	11.9166666666667	"Male"	"Version5"
"210823_c177"	15326180	636.836459972923	398.339300882013	1	"pre-nasaling"	"72H"	"juice"	"aM"	"vM"	"H"	"c"	"aMvM"	2.63881287087855	2.00197641090563	2.24047356999654	1	"15326180_72HaMvM"	"72H_aM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15326180?filename=72HaMvMmp4-79-2.weba"	"Block1"	4	66	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	11	11	"Male"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5 Months"	"Yes sometimes"	2	4	"Not very problamatic"	3	1	"Everything worked well"	""	""	""	""	"No"	"No"	"210823_c177"	"72H"	398.339300882013	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	66	"3"	11.9166666666667	"Male"	"Version5"
"210823_c179"	15327645	153.670908542645	-74.1777893739153	1	"unsure_overlap"	"116H"	"sleeves"	"aM"	"vM"	"H"	"c"	"aMvM"	2.47294451818223	2.31927360963959	2.54712230755615	1	"15327645_116HaMvM"	"116H_aM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/15327645?filename=116HaMvMmp4-19-2.weba"	"Block1"	1	10	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	16	1	9	"Mac OS 10.15"	"Firefox 91.0"	"Version1"	11	11	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"I don't know"	3	3	""	3	1	""	"There were issues with the videos"	""	""	""	"The videos did not load until we refreshed the page. This happened 4 times."	"it was fun."	"210823_c179"	"116H"	-74.1777893739153	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	10	"1"	11.9166666666667	"Female"	"Version1"
"210823_c179"	15327645	173.823175664115	-90.1386566008347	1	"unsure_overlap"	"117H"	"slice"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.27684035387031	2.10301717820619	2.36697901047114	1	"15327645_117HaNMvM"	"117H_aNM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/15327645?filename=117HaNMvMmp4-51-2.weba"	"Block1"	2	40	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	46	2	9	"Mac OS 10.15"	"Firefox 91.0"	"Version1"	11	11	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"I don't know"	3	3	""	3	1	""	"There were issues with the videos"	""	""	""	"The videos did not load until we refreshed the page. This happened 4 times."	"it was fun."	"210823_c179"	"117H"	-90.1386566008347	"Children"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	40	"2"	11.9166666666667	"Female"	"Version1"
"210823_c179"	15327645	347.923996030725	-47.3785422284849	1	"unsure_overlap"	"120H"	"sponge"	"aM"	"vM"	"H"	"c"	"aMvM"	2.54840782620632	2.20048383017559	2.5957863684348	1	"15327645_120HaMvM"	"120H_aM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/15327645?filename=120HaMvMmp4-63-2.weba"	"Block1"	2	52	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	46	2	9	"Mac OS 10.15"	"Firefox 91.0"	"Version1"	11	11	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"I don't know"	3	3	""	3	1	""	"There were issues with the videos"	""	""	""	"The videos did not load until we refreshed the page. This happened 4 times."	"it was fun."	"210823_c179"	"120H"	-47.3785422284849	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	52	"2"	11.9166666666667	"Female"	"Version1"
"210823_c179"	15327645	127.740823742897	-84.6728047293328	1	"unsure_overlap"	"68L"	"hive"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.24485221011287	2.11711138636997	2.3295250148422	1	"15327645_68LaNMvM"	"68L_aNM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/15327645?filename=68LaNMvMmp4-108-2.weba"	"Block1"	3	93	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	106	4	9	"Mac OS 10.15"	"Firefox 91.0"	"Version1"	11	11	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"I don't know"	3	3	""	3	1	""	"There were issues with the videos"	""	""	""	"The videos did not load until we refreshed the page. This happened 4 times."	"it was fun."	"210823_c179"	"68L"	-84.6728047293328	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	93	"4"	11.9166666666667	"Female"	"Version1"
"210823_c179"	15327645	182.693076795341	-75.3241851094488	1	"unsure_overlap"	"85H"	"mat"	"aM"	"vM"	"H"	"c"	"aMvM"	2.52986668607562	2.34717360928028	2.60519087118507	1	"15327645_85HaMvM"	"85H_aM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/15327645?filename=85HaMvMmp4-45-2.weba"	"Block1"	2	34	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	46	2	9	"Mac OS 10.15"	"Firefox 91.0"	"Version1"	11	11	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"I don't know"	3	3	""	3	1	""	"There were issues with the videos"	""	""	""	"The videos did not load until we refreshed the page. This happened 4 times."	"it was fun."	"210823_c179"	"85H"	-75.3241851094488	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	34	"2"	11.9166666666667	"Female"	"Version1"
"210823_c179"	15327645	228.994315448573	-4.84611348002728	1	"unsure_overlap"	"88H"	"mouse"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.18856784011592	1.95957352466735	2.19341395359595	1	"15327645_88HaNMvNM"	"88H_aNM_vNM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/15327645?filename=88HaNMvNMmp4-15-2.weba"	"Block1"	1	6	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	16	1	9	"Mac OS 10.15"	"Firefox 91.0"	"Version1"	11	11	"Female"	"English and another language (bilingual)"	"Raised in the UK from this age (please specify):"	"5"	"I don't know"	3	3	""	3	1	""	"There were issues with the videos"	""	""	""	"The videos did not load until we refreshed the page. This happened 4 times."	"it was fun."	"210823_c179"	"88H"	-4.84611348002728	"Children"	"aNM"	"vNM"	"H"	"No Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aNMvNM"	6	"1"	11.9166666666667	"Female"	"Version1"
"210719_a09"	14867512	714.817436962821	459.728151248471	1	"discard_annette"	"90L"	"net"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.67255713354828	1.95773969658546	2.21282898229981	2	"14867512_90LaNMvNM"	"90L_aNM_vNM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/14867512?filename=audioFile-19-2.weba"	"Block1"	4	10	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-7xnq.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	50	2	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210719_a09"	"90L"	459.728151248471	"Adults"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	10	"1"	50.1666666666667	"Female"	"Version4"
"210719_c08"	15216048	375.611089692055	-21.2291880856954	1	"unsure_overlap"	"120L"	"sponge"	"aM"	"vNM"	"L"	"c"	"aMvNM"	2.31402571355036	1.93841462385831	2.33525490163606	2	"15216048_120LaMvNM"	"120L_aM_vNM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/15216048?filename=120LaMvNMmp4-64-2.weba"	"Block1"	2	53	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-f475.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version3"	10	5	"Female"	"English"	"Born and raised in the UK"	""	"No"	3	3	""	2	1	""	""	""	"There were issues with the voice recordings"	""	""	""	"210719_c08"	"120L"	-21.2291880856954	"Children"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	53	"2"	10.4166666666667	"Female"	"Version3"
