Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
1331,1627072951736,23/07/2021 20:42:31,1627072950696,1,23/07/2021 21:42:30,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,65,102,2,Screen 2,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,2,2,Block1,111H_aNM_vNM.mp4,,seeds.jpg,1,seeds,1,0,0,111,H_aNM_vNM,aNM_vNM,15
1332,1627072951736,23/07/2021 20:42:31,1627072951363,1,23/07/2021 21:42:31,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,65,102,2,Screen 2,video1,content_video,779,,,VIDEO STARTED,1,0,1,0,,,,2,2,Block1,111H_aNM_vNM.mp4,,seeds.jpg,1,seeds,1,0,0,111,H_aNM_vNM,aNM_vNM,15
1333,1627072951736,23/07/2021 20:42:31,1627072951373,1,23/07/2021 21:42:31,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,65,102,2,Screen 2,video1,content_video,788,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,2,2,Block1,111H_aNM_vNM.mp4,,seeds.jpg,1,seeds,1,0,0,111,H_aNM_vNM,aNM_vNM,15
1334,1627072975217,23/07/2021 20:42:55,1627072975159,1,23/07/2021 21:42:55,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,65,102,2,Screen 2,video1,content_video,24573.000000000116,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,2,2,Block1,111H_aNM_vNM.mp4,,seeds.jpg,1,seeds,1,0,0,111,H_aNM_vNM,aNM_vNM,15
1335,1627072975295,23/07/2021 20:42:55,1627072975167,1,23/07/2021 21:42:55,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,65,102,2,Screen 2,video1,content_video,24475.421969,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,2,2,Block1,111H_aNM_vNM.mp4,,seeds.jpg,1,seeds,1,0,0,111,H_aNM_vNM,aNM_vNM,15
1336,1627072977983,23/07/2021 20:42:57,1627072977941,1,23/07/2021 21:42:57,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,65,102,2,Screen 2,video1,content_video,27356.000000000116,,,VIDEO ENDED EVENT FIRED,1,0,1,0,,,,2,2,Block1,111H_aNM_vNM.mp4,,seeds.jpg,1,seeds,1,0,0,111,H_aNM_vNM,aNM_vNM,15
1337,1627072978806,23/07/2021 20:42:58,1627072978753,1,23/07/2021 21:42:58,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,65,102,2,Screen 2,Zone3,response_button_text,28135.000000000116,,,Next,1,0,1,0,,,,2,2,Block1,111H_aNM_vNM.mp4,,seeds.jpg,1,seeds,1,0,0,111,H_aNM_vNM,aNM_vNM,15
1338,1627072979014,23/07/2021 20:42:59,1627072978964,1,23/07/2021 21:42:58,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,65,102,2,Screen 2,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,2,2,Block1,111H_aNM_vNM.mp4,,seeds.jpg,1,seeds,1,0,0,111,H_aNM_vNM,aNM_vNM,15
1339,1627072979086,23/07/2021 20:42:59,1627072978974,1,23/07/2021 21:42:58,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,65,102,2,Screen 2,Zone2,audio_recording2,,,,58324-7-4294974-task-fbmh-14550439-111HaNMvNMmp4-117-2.weba,,0,1,0,,,,2,2,Block1,111H_aNM_vNM.mp4,,seeds.jpg,1,seeds,1,0,0,111,H_aNM_vNM,aNM_vNM,15
1340,1627072979086,23/07/2021 20:42:59,1627072978974,1,23/07/2021 21:42:58,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,65,102,2,Screen 2,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14550439?filename=111HaNMvNMmp4-117-2.weba,,0,1,0,,,,2,2,Block1,111H_aNM_vNM.mp4,,seeds.jpg,1,seeds,1,0,0,111,H_aNM_vNM,aNM_vNM,15
