Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
753,1627317450551,26/07/2021 16:37:30,1627317451943,1,26/07/2021 17:37:31,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,68,54,1,Screen 1,Zone1,fixation,250.3310000000056,,,,,0,1,0,,,,2,2,Block1,120L_aM_vM.mp4,,sponge.jpg,1,sponge,0,1,1,120,L_aM_vM,aM_vM,15
754,1627317450723,26/07/2021 16:37:30,1627317451966,1,26/07/2021 17:37:31,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,68,54,2,Screen 2,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,2,2,Block1,120L_aM_vM.mp4,,sponge.jpg,1,sponge,0,1,1,120,L_aM_vM,aM_vM,15
755,1627317451723,26/07/2021 16:37:31,1627317453119,1,26/07/2021 17:37:33,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,68,54,2,Screen 2,video1,content_video,1170.300000011921,,,VIDEO STARTED,1,0,1,0,,,,2,2,Block1,120L_aM_vM.mp4,,sponge.jpg,1,sponge,0,1,1,120,L_aM_vM,aM_vM,15
756,1627317451832,26/07/2021 16:37:31,1627317453230,1,26/07/2021 17:37:33,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,68,54,2,Screen 2,video1,content_video,1281.6000000238419,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,2,2,Block1,120L_aM_vM.mp4,,sponge.jpg,1,sponge,0,1,1,120,L_aM_vM,aM_vM,15
757,1627317452072,26/07/2021 16:37:32,1627317453480,1,26/07/2021 17:37:33,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,68,54,2,Screen 2,video1,content_video,1531.6000000238419,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,2,2,Block1,120L_aM_vM.mp4,,sponge.jpg,1,sponge,0,1,1,120,L_aM_vM,aM_vM,15
758,1627317452291,26/07/2021 16:37:32,1627317453481,1,26/07/2021 17:37:33,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,68,54,2,Screen 2,video1,content_video,1336.499,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,2,2,Block1,120L_aM_vM.mp4,,sponge.jpg,1,sponge,0,1,1,120,L_aM_vM,aM_vM,15
759,1627317455317,26/07/2021 16:37:35,1627317456717,1,26/07/2021 17:37:36,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,68,54,2,Screen 2,video1,content_video,4768,,,VIDEO ENDED EVENT FIRED,1,0,1,0,,,,2,2,Block1,120L_aM_vM.mp4,,sponge.jpg,1,sponge,0,1,1,120,L_aM_vM,aM_vM,15
760,1627317456941,26/07/2021 16:37:36,1627317458333,1,26/07/2021 17:37:38,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,68,54,2,Screen 2,Zone3,response_button_text,6373.899999976158,,,Next,1,0,1,0,,,,2,2,Block1,120L_aM_vM.mp4,,sponge.jpg,1,sponge,0,1,1,120,L_aM_vM,aM_vM,15
761,1627317457182,26/07/2021 16:37:37,1627317458380,1,26/07/2021 17:37:38,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,68,54,2,Screen 2,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,2,2,Block1,120L_aM_vM.mp4,,sponge.jpg,1,sponge,0,1,1,120,L_aM_vM,aM_vM,15
762,1627317457182,26/07/2021 16:37:37,1627317458382,1,26/07/2021 17:37:38,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,68,54,2,Screen 2,Zone2,audio_recording2,,,,58325-7-4335172-task-jhw4-14591922-120LaMvMmp4-65-2.weba,,0,1,0,,,,2,2,Block1,120L_aM_vM.mp4,,sponge.jpg,1,sponge,0,1,1,120,L_aM_vM,aM_vM,15
